dessert_category,region,query,name,road_address,jibun_address,telephone,external_link,category_text,mapx,mapy,longitude,latitude,geocode_error,naver_place_id,sid_status,sid_search_keyword,basic_status,phone,phone_status,ai_briefing_json,ai_briefing_status,ai_briefing_debug,visitor_review_total,review_kw_json,review_kw_status,review_kw_debug,hero_img_url,hero_img_status,hero_img_debug,hours_raw,hours_status,hours_debug,basic_try,ai_try
saltbread,daegu,대구 송현역 소금빵,빵장수쉐프 장기점,대구광역시 달서구 대명천로 235 1층 빵장수쉐프 장기점,대구광역시 달서구 본리동 425 1층 빵장수쉐프 장기점,,,"카페,디저트>베이커리",1285345443,358416628,128.5344994,35.8415383,,1403161394.0,SID_OK_AUTO_DETAIL,대구 빵장수쉐프 장기점,OK,053-287-0120,OK,"[""빵장수쉐프 장기점은 대한민국 제과기능장이 운영하는 대구의 유명 베이커리입니다."", ""단팥빵, 치아바타, 마늘바게트 등 다양한 빵과 커피, 차, 스무디 등 음료 메뉴를 제공합니다."", ""매장은 넓고 깔끔하며 테이블이 많아 브런치나 모임 장소로 적합합니다."", ""특히 단팥빵과 치아바타는 인기가 높아 일찍 방문해야 구매 가능합니다.""]",OK,bkeel_count=4,1,"[{""keyword"": ""빵이 맛있어요"", ""count"": 810}, {""keyword"": ""친절해요"", ""count"": 256}, {""keyword"": ""특별한 메뉴가 있어요"", ""count"": 225}, {""keyword"": ""매장이 청결해요"", ""count"": 186}, {""keyword"": ""커피가 맛있어요"", ""count"": 114}]",OK,keyword_count=5 total=1,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231213_127%2F1702433625334oGfiQ_JPEG%2FIMG_0232.jpg,OK,"hit=a#_autoPlayable img
src_len=164",매일 08:00 - 22:00,OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=2
detail_lines=1",0,0
saltbread,daegu,대구 황금 소금빵,봄팡 베이커리 수성 황금 본점,대구광역시 수성구 청수로 261 상가 105호 봄팡 베이커리 수성 황금 본점,대구광역시 수성구 황금동 368 상가 105호 봄팡 베이커리 수성 황금 본점,,https://www.instagram.com/bom__pang,"카페,디저트>베이커리",1286364379,358419923,128.6376893,35.8420696,,1842831712.0,SID_OK_AUTO_DETAIL,대구 봄팡 베이커리 수성 황금 본점,OK,0507-1430-2457,OK,"[""봄팡 베이커리 수성 황금 본점은 건강한 재료로 만든 다양한 빵을 즐길 수 있는 곳입니다."", ""소금빵, 치아바타, 크로와상, 단팥빵 등 메뉴가 풍부하며, 특히 비건 옵션과 무설탕 식빵이 다양하게 준비되어 있습니다."", ""천연발효 방식으로 만든 빵들은 속이 편안하면서도 고소한 맛이 특징입니다."", ""매장은 청결하고 직원들이 친절해 기분 좋은 방문이 가능합니다.""]",OK,bkeel_count=4,214,"[{""keyword"": ""빵이 맛있어요"", ""count"": 207}, {""keyword"": ""특별한 메뉴가 있어요"", ""count"": 84}, {""keyword"": ""친절해요"", ""count"": 69}, {""keyword"": ""매장이 청결해요"", ""count"": 50}, {""keyword"": ""인테리어가 멋져요"", ""count"": 41}]",OK,keyword_count=5 total=214,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20260130_219%2F1769742323853eggiL_JPEG%2FT2kquCO1X4_02.jpg,OK,"hit=a#_autoPlayable img
src_len=171",수 08:00 - 20:00 | 목 08:00 - 20:00 | 금 08:00 - 20:00 | 토 08:00 - 20:00 | 일 정기휴무 (매주 일요일) | 월(2/16) 설날 연휴 휴무 | 화(2/17) 설날 휴무 | 02/16-02/18 설날 연휴 휴무 | - 설 연휴 기간 휴무입니다. 새해 복 많이 받으세요🙇,OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=10
detail_lines=9",0,0
saltbread,daegu,대구 강창역 소금빵,다이브인커피 브런치&디너,대구광역시 달성군 다사읍 강정본길 81 다이브인커피,대구광역시 달성군 다사읍 죽곡리 768-3 다이브인커피,,https://www.instagram.com/dive__in__coffee/,"음식점>카페,디저트",1284627710,358424159,128.462771,35.8424159,,1891326431.0,SID_OK_AUTO_DETAIL,대구 다이브인커피 브런치&디너,OK,0507-1470-7895,OK,"[""다이브인커피 브런치&디너는 강정보 뷰가 아름다운 대형 카페입니다."", ""1층부터 3층까지 넓은 공간과 다양한 좌석 구성으로 가족 모임이나 단체 방문에 적합합니다."", ""브런치 메뉴로는 바질파스타플레이트와 나시고랭플레이트가 인기 있으며, 매콤크림파스타플레이트는 해쉬브라운, 소시지, 샐러드 등 다양한 구성으로 만족도가 높습니다.""]",OK,bkeel_count=3,2,"[{""keyword"": ""커피가 맛있어요"", ""count"": 1451}, {""keyword"": ""디저트가 맛있어요"", ""count"": 1138}, {""keyword"": ""뷰가 좋아요"", ""count"": 1104}, {""keyword"": ""인테리어가 멋져요"", ""count"": 970}, {""keyword"": ""음료가 맛있어요"", ""count"": 719}]",OK,keyword_count=5 total=2,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241126_215%2F17326001385340F50o_JPEG%2FKakaoTalk_20241125_101911341_25.jpg,OK,"hit=a#_autoPlayable img
src_len=187",매일 09:00 - 22:00 21:30 라스트오더,OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=2
detail_lines=1",0,0
saltbread,daegu,대구 고산 소금빵,아로케 대구시지점,대구광역시 수성구 달구벌대로 3058 1층,대구광역시 수성구 시지동 246-5 1층,,https://www.instagram.com/aroke_daegu?igsh=bDM2dGpxZnB0ZGo4&utm_source=qr,"음식점>카페,디저트",1286916109,358425538,128.6916109,35.8425538,,1105431168.0,SID_OK_AUTO_DETAIL,대구 아로케 대구시지점,OK,0507-1328-3519,OK,"[""아로케 대구시지점은 대구 수성구에 위치한 카페로, 주차가 용이하고 다양한 음료와 베이커리를 제공합니다."", ""특히 콜드브루 꿀 라떼는 진한 커피에 꿀의 달콤함이 더해져 인기가 많습니다."", ""넓은 매장과 다양한 좌석 구성으로 단체 모임이나 혼자 방문하기에도 적합합니다."", ""한국의 전통적 요소를 살린 인테리어와 친절한 서비스가 특징입니다.""]",OK,bkeel_count=4,337,"[{""keyword"": ""커피가 맛있어요"", ""count"": 260}, {""keyword"": ""디저트가 맛있어요"", ""count"": 228}, {""keyword"": ""인테리어가 멋져요"", ""count"": 219}, {""keyword"": ""음료가 맛있어요"", ""count"": 132}, {""keyword"": ""친절해요"", ""count"": 108}]",OK,keyword_count=5 total=337,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250512_166%2F1747017526740WkwnY_JPEG%2F%25B3%25BB%25BA%25CE2.jpg,OK,"hit=a#_autoPlayable img
src_len=177",수 10:00 - 22:00 | 목 10:00 - 22:00 | 금 10:00 - 22:00 | 토 10:00 - 22:00 | 일 10:00 - 22:00 | 월 10:00 - 22:00 | 화 10:00 - 22:00,OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=8
detail_lines=7",0,0
saltbread,daegu,대구 강창역 소금빵,박기태명장의 장수당,대구광역시 달서구 성서공단로11길 87,대구광역시 달서구 호산동 708-6,,,"카페,디저트>베이커리",1284877104,358429683,128.4877104,35.8429683,,1450147348.0,SID_OK_AUTO_DETAIL,대구 박기태명장의 장수당,OK,0507-1490-5500,OK,[],AI_BRIEFING_NOT_FOUND,,1,"[{""keyword"": ""빵이 맛있어요"", ""count"": 1080}, {""keyword"": ""커피가 맛있어요"", ""count"": 356}, {""keyword"": ""인테리어가 멋져요"", ""count"": 269}, {""keyword"": ""친절해요"", ""count"": 250}, {""keyword"": ""특별한 메뉴가 있어요"", ""count"": 243}]",OK,keyword_count=5 total=1,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220913_105%2F1663039901868qNhbA_JPEG%2FIMG_2681.JPEG,OK,"hit=a#_autoPlayable img
src_len=165",매일 09:00 - 21:00 20:30 라스트오더,OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=2
detail_lines=1",0,0
saltbread,daegu,대구 서부정류장 소금빵,데일리 본리점,대구광역시 달서구 장기로 167,대구광역시 달서구 본리동 76-2,,,"카페,디저트>베이커리",1285416860,358428820,128.5418998,35.8430518,,37883416.0,SID_OK_AUTO_DETAIL,대구 데일리 본리점,OK,053-525-3335,OK,[],AI_BRIEFING_NOT_FOUND,,2,"[{""keyword"": ""빵이 맛있어요"", ""count"": 1266}, {""keyword"": ""친절해요"", ""count"": 247}, {""keyword"": ""특별한 메뉴가 있어요"", ""count"": 199}, {""keyword"": ""매장이 청결해요"", ""count"": 177}, {""keyword"": ""가성비가 좋아요"", ""count"": 116}]",OK,keyword_count=5 total=2,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200428_7%2F1588085867435Tmny8_JPEG%2FX5QWQTjKMXr455z9PRn6X9sQ.jpg,OK,"hit=a#_autoPlayable img
src_len=178",매일 07:00 - 23:00,OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=2
detail_lines=1",0,0
saltbread,daegu,대구 영대병원역 소금빵,1972포포징,대구광역시 남구 중앙대로 112-2,대구광역시 남구 봉덕동 1302-18,,https://www.instagram.com/1972forpausing,"음식점>카페,디저트",1285907578,358431193,128.5907644,35.8431099,,1277844533.0,SID_OK_AUTO_DETAIL,대구 1972포포징,OK,053-721-7934,OK,"[""1972포포징은 대구 봉덕동에 위치한 아늑한 분위기의 카페로, 다양한 구움과자와 커피가 맛있는 곳입니다."", ""특히 소금빵(플레인, 앙버터, 참깨 브릭레인, 에그마요 등)과 휘낭시에가 인기 메뉴입니다."", ""야외 테라스와 2층 공간을 포함해 좌석이 넉넉하며, 반려동물 동반도 가능합니다."", ""주차는 매장 옆 도로변이나 공터에 할 수 있습니다.""]",OK,bkeel_count=4,984,"[{""keyword"": ""디저트가 맛있어요"", ""count"": 738}, {""keyword"": ""커피가 맛있어요"", ""count"": 724}, {""keyword"": ""인테리어가 멋져요"", ""count"": 475}, {""keyword"": ""친절해요"", ""count"": 403}, {""keyword"": ""음료가 맛있어요"", ""count"": 371}]",OK,keyword_count=5 total=984,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250917_60%2F1758092667729gMeBd_JPEG%2FIMG_0010.jpeg,OK,"hit=a#_autoPlayable img
src_len=164",수 11:30 - 22:00 | 목 11:30 - 22:00 | 금 11:30 - 22:00 | 토 11:30 - 22:00 | 일 11:30 - 22:00 | 월(2/16) 설날 연휴 휴무 | 화(2/17) 설날 휴무 | 02/16-02/22 휴무,OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=9
detail_lines=8",0,0
saltbread,daegu,대구 서부정류장 소금빵,밥스딜라잇 달서구 본점,"대구광역시 달서구 장기로 231 1층, 2층, 3층","대구광역시 달서구 장기동 539-10 1층, 2층, 3층",,https://smartstore.naver.com/bobscoffee/products/10438429022,"카페,디저트>베이커리",1285348803,358433251,128.5349151,35.8433017,,36454013.0,SID_OK_AUTO_DETAIL,대구 밥스딜라잇 달서구 본점,OK,0507-2093-5505,OK,"[""밥스딜라잇 달서구 본점은 주차가 편리하고 넓은 공간의 베이커리 카페입니다."", ""시그니처 국산팥빙수는 직접 쑨 팥과 아몬드 토핑이 특징이며, 고메 앙버터와 시오빵 등 베이커리 메뉴도 다양합니다."", ""2층과 3층에는 여유로운 좌석이 마련되어 있어 가족 단위 방문객이나 단체 모임에도 적합합니다.""]",OK,bkeel_count=3,2,"[{""keyword"": ""빵이 맛있어요"", ""count"": 1155}, {""keyword"": ""커피가 맛있어요"", ""count"": 801}, {""keyword"": ""인테리어가 멋져요"", ""count"": 394}, {""keyword"": ""디저트가 맛있어요"", ""count"": 346}, {""keyword"": ""친절해요"", ""count"": 307}]",OK,keyword_count=5 total=2,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20260120_99%2F17688864938864UHkE_JPEG%2FCee3iimeT5_01.jpg,OK,"hit=a#_autoPlayable img
src_len=170","수 08:00 - 22:30 22:00 라스트오더 | 목 08:00 - 22:30 22:00 라스트오더 | 금 08:00 - 22:30 22:00 라스트오더 | 토 08:00 - 23:00 22:30 라스트오더 | 일 08:00 - 23:00 22:30 라스트오더 | 월 08:00 - 22:30 22:00 라스트오더 | 화 08:00 - 22:30 22:00 라스트오더 | - 추석당일 10시부터 영업, 주문마감 10시",OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=9
detail_lines=8",0,0
saltbread,daegu,대구 영대병원역 소금빵,브레드앤모어,대구광역시 남구 봉덕남로 32 1층,대구광역시 남구 봉덕동 607-8 1층,,https://www.instagram.com/bread_and_more2025?igsh=c3BmcnF3aHA3NzQ4,"카페,디저트>베이커리",1285937240,358437200,128.593724,35.84372,,2005666031.0,SID_OK_AUTO_DETAIL,대구 브레드앤모어,OK,0507-1350-7274,OK,"[""브레드앤모어는 봉덕동의 신상 베이커리로 소금빵과 깜빠뉴가 유명합니다."", ""아몬드크로와상, 호밀무화과깜빠뉴, 단호박찰떡식빵 등 다양한 메뉴가 있으며, 초코소금빵과 쑥떡쑥떡도 인기입니다."", ""사장님이 친절하고 빵이 많이 달지 않아 부담 없이 즐길 수 있습니다."", ""점심 시간대에 방문하면 더 다양한 빵을 만나볼 수 있습니다.""]",OK,bkeel_count=4,25,"[{""keyword"": ""빵이 맛있어요"", ""count"": 22}, {""keyword"": ""커피가 맛있어요"", ""count"": 11}, {""keyword"": ""음료가 맛있어요"", ""count"": 11}, {""keyword"": ""친절해요"", ""count"": 10}, {""keyword"": ""가성비가 좋아요"", ""count"": 9}]",OK,keyword_count=5 total=25,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250820_108%2F1755667455049dfKeg_JPEG%2F1000009415.jpg,OK,"hit=a#_autoPlayable img
src_len=166",수 10:00 - 19:00 | 목 10:00 - 19:00 | 금 10:00 - 19:00 | 토 10:00 - 19:00 | 일 10:00 - 19:00 | 월(2/16) 설날 연휴 휴무 | 화(2/17) 설날 휴무 | 02/16-02/18 설날 연휴 휴무,OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=9
detail_lines=8",0,0
saltbread,daegu,대구 고산 소금빵,페이스포포,대구광역시 수성구 고모로 15-1,대구광역시 수성구 시지동 196-15,,https://www.instagram.com/pacepopo.daegu/,"음식점>카페,디저트",1286879989,358436280,128.6879392,35.8438493,,1208350212.0,SID_OK_AUTO_DETAIL,대구 페이스포포,OK,0507-1333-3645,OK,"[""페이스포포는 대구 수성구에 위치한 대형 카페로, 3층까지 넓은 공간을 자랑합니다."", ""잠봉뵈르와 뇨끼 그라탕 등 브런치 메뉴가 맛있고, 드립커피와 복숭아 아이스 커피 등 음료도 다양합니다."", ""주차장이 넓고 인테리어가 모던하며, 유모차와 아기의자도 구비되어 있어 편안하게 방문할 수 있습니다.""]",OK,bkeel_count=3,2,"[{""keyword"": ""커피가 맛있어요"", ""count"": 1619}, {""keyword"": ""인테리어가 멋져요"", ""count"": 1414}, {""keyword"": ""디저트가 맛있어요"", ""count"": 1316}, {""keyword"": ""음료가 맛있어요"", ""count"": 694}, {""keyword"": ""대화하기 좋아요"", ""count"": 513}]",OK,keyword_count=5 total=2,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20260121_186%2F1769004140766fLRVV_JPEG%2Fmy04Zg8QpG_08.jpg,OK,"hit=a#_autoPlayable img
src_len=171",매일 10:00 - 22:00 21:30 라스트오더,OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=2
detail_lines=1",0,0
saltbread,daegu,대구 남구 소금빵,구민회의 좋은아침,대구광역시 남구 대명로57길 7,대구광역시 남구 대명동 174-1,,https://instagram.com/gmh_good_morning,"카페,디저트>베이커리",1285868174,358441214,128.5867739,35.8441201,,37350966.0,SID_OK_AUTO_DETAIL,대구 구민회의 좋은아침,OK,053-623-0001,OK,"[""구민회의 좋은아침은 다양한 베이커리와 샌드위치를 즐길 수 있는 동네 빵집입니다."", ""딸기케이크와 바게트 샌드위치가 인기 메뉴이며, 바게트 속에 계란 샐러드와 야채가 가득 들어간 샌드위치는 포만감도 좋습니다."", ""가격도 합리적이고 직원들도 친절해 자주 방문하게 됩니다."", ""매장에서는 시식용 빵을 제공하며, 다양한 빵 종류를 맛볼 수 있어 선택의 폭이 넓습니다.""]",OK,bkeel_count=4,1,"[{""keyword"": ""빵이 맛있어요"", ""count"": 921}, {""keyword"": ""친절해요"", ""count"": 297}, {""keyword"": ""특별한 메뉴가 있어요"", ""count"": 194}, {""keyword"": ""가성비가 좋아요"", ""count"": 153}, {""keyword"": ""매장이 청결해요"", ""count"": 146}]",OK,keyword_count=5 total=1,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241126_68%2F1732612053088ixJV8_JPEG%2F1.jpeg,OK,"hit=a#_autoPlayable img
src_len=157",수 07:00 - 23:00 | 목 07:00 - 23:00 | 금 07:00 - 23:00 | 토 07:00 - 23:00 | 일 07:00 - 23:00 | 월 07:00 - 23:00 | 화(2/17) 설날 휴무,OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=9
detail_lines=7",0,0
saltbread,daegu,대구 소금빵,마고플레인 강정보점,대구광역시 달성군 다사읍 강정본길 68-18 마고플레인 강정보점,대구광역시 달성군 다사읍 죽곡리 688-2 마고플레인 강정보점,,https://www.instagram.com/margauxplain_river/,"음식점>카페,디저트",1284650808,358441915,128.4651274,35.8441691,,1193052767.0,SID_OK_AUTO_DETAIL,대구 마고플레인 강정보점,OK,0507-1466-1147,OK,"[""마고플레인 강정보점은 대구 달성군에 위치한 넓은 대형 카페로, 다양한 베이커리와 음료 메뉴를 제공합니다."", ""아메리카노는 은은한 산미가 특징이며, 인기 메뉴인 마고라떼와 마고말차라떼는 달달한 맛으로 인기가 높습니다."", ""2층 전용 주차장과 갓길 주차가 가능해 접근성이 좋으며, 애견 동반 시 실외 좌석을 이용할 수 있습니다.""]",OK,bkeel_count=3,8,"[{""keyword"": ""커피가 맛있어요"", ""count"": 5656}, {""keyword"": ""디저트가 맛있어요"", ""count"": 5568}, {""keyword"": ""인테리어가 멋져요"", ""count"": 3843}, {""keyword"": ""음료가 맛있어요"", ""count"": 2698}, {""keyword"": ""친절해요"", ""count"": 1785}]",OK,keyword_count=5 total=8,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260124_34%2F1769228319916SqnIu_JPEG%2FIMG_3305.jpeg,OK,"hit=a#_autoPlayable img
src_len=164","매일 09:00 - 22:50 22:30 라스트오더 | - ※ 공휴일,명절 정상 영업합니다!!",OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=3
detail_lines=2",0,0
saltbread,daegu,대구 황금 소금빵,사피디뜨 by커피맛을조금아는남자,대구광역시 수성구 청호로 301,대구광역시 수성구 황금동 75,,http://www.커피맛을조금아는남자.com,"카페,디저트>베이커리",1286386364,358445393,128.6385997,35.8443716,,1025151665.0,SID_OK_AUTO_DETAIL,대구 사피디뜨 by커피맛을조금아는남자,OK,070-4454-4604,OK,[],AI_BRIEFING_NOT_FOUND,,286,"[{""keyword"": ""빵이 맛있어요"", ""count"": 162}, {""keyword"": ""커피가 맛있어요"", ""count"": 94}, {""keyword"": ""친절해요"", ""count"": 77}, {""keyword"": ""매장이 청결해요"", ""count"": 55}, {""keyword"": ""특별한 메뉴가 있어요"", ""count"": 42}]",OK,keyword_count=5 total=286,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210227_283%2F1614397899912dfmvs_JPEG%2FuHR9NPylGEhqIoFEBSk6rxeI.JPG.jpg,OK,"hit=a#_autoPlayable img
src_len=184",수 08:30 - 18:00 | 목 08:30 - 18:00 | 금 08:30 - 18:00 | 토 08:30 - 18:00 | 일 08:30 - 18:00 | 월 정기휴무 (매주 월요일) | 화 정기휴무 (매주 화요일),OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=8
detail_lines=7",0,0
saltbread,daegu,대구 감삼 소금빵,하이우,대구광역시 달서구 와룡로28길 83 1층 하이우,대구광역시 달서구 감삼동 296-10 1층 하이우,,https://www.instagram.com/hiwu_happinessiswithu,"음식점>카페,디저트",1285419905,358448410,128.5419905,35.844841,,1296999372.0,SID_OK_AUTO_DETAIL,대구 하이우,OK,053-264-2887,OK,"[""하이우는 아늑한 분위기와 친절한 사장님으로 유명한 디저트 카페입니다."", ""딸기 듬뿍 케이크는 부드럽고 달콤하며, 에그타르트는 겉은 바삭하고 속은 촉촉한 식감이 매력적입니다."", ""쌀 크림 라떼와 바닐라빈 라떼 등 다양한 음료 메뉴와 함께, 계절에 따라 바뀌는 디저트 라인업이 특징입니다.""]",OK,bkeel_count=3,754,"[{""keyword"": ""디저트가 맛있어요"", ""count"": 618}, {""keyword"": ""커피가 맛있어요"", ""count"": 598}, {""keyword"": ""인테리어가 멋져요"", ""count"": 386}, {""keyword"": ""친절해요"", ""count"": 337}, {""keyword"": ""음료가 맛있어요"", ""count"": 326}]",OK,keyword_count=5 total=754,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20251202_267%2F1764655212967fm1gk_JPEG%2FIMG_9200.jpeg,OK,"hit=a#_autoPlayable img
src_len=165",수 10:00 - 21:00 | 목 10:00 - 21:00 | 금 10:00 - 21:00 | 토 10:00 - 21:00 | 일 10:00 - 21:00 | 월(2/16) 10:00 - 21:00 | 화 10:00 - 21:00,OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=8
detail_lines=7",0,0
saltbread,daegu,대구 대명역 소금빵,스트로우베이지,대구광역시 남구 두류공원로17길 89 1층,대구광역시 남구 대명동 3052-2 1층,,https://www.instagram.com/strawbeige_bakery,"카페,디저트>베이커리",1285663543,358463127,128.5663543,35.8463127,,1056935727.0,SID_OK_AUTO_DETAIL,대구 스트로우베이지,OK,0507-1365-8058,OK,"[""스트로우베이지는 소금빵과 다양한 베이글 메뉴로 유명한 카페입니다."", ""인기 메뉴인 바게트 소금빵과 감자후추소금빵은 겉바속촉한 식감과 풍부한 맛으로 인기가 높습니다."", ""에그타르트와 명란감자베이글도 인기 메뉴로, 음료와 함께 즐기기 좋습니다."", ""아몬드라떼 등 다양한 음료 메뉴도 준비되어 있어 브런치나 디저트로 방문하기 좋습니다.""]",OK,bkeel_count=4,271,"[{""keyword"": ""빵이 맛있어요"", ""count"": 235}, {""keyword"": ""친절해요"", ""count"": 132}, {""keyword"": ""커피가 맛있어요"", ""count"": 111}, {""keyword"": ""특별한 메뉴가 있어요"", ""count"": 83}, {""keyword"": ""매장이 청결해요"", ""count"": 62}]",OK,keyword_count=5 total=271,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20251211_175%2F1765427404758j15ou_JPEG%2FF0DF194D-3618-4F37-BEE2-4F85570D6731.jpeg,OK,"hit=a#_autoPlayable img
src_len=193",수 정기휴무 (매주 수요일) | 목 11:00 - 19:00 | 금 11:00 - 19:00 | 토 11:00 - 19:00 | 일 11:00 - 19:00 | 월(2/16) 휴무 | 화(2/17) 설날 휴무 | - 베이커리 소진 시 조기마감합니다!,OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=10
detail_lines=8",0,0
saltbread,daegu,대구 감삼 소금빵,사운즈커피 죽전점,대구광역시 달서구 와룡로31길 26 301동 1층 3~4호,대구광역시 달서구 감삼동 709 301동 1층 3~4호,,,"음식점>카페,디저트",1285341541,358467379,128.5339216,35.8468062,,1983703932.0,SID_OK_AUTO_DETAIL,대구 사운즈커피 죽전점,OK,0507-1384-8434,OK,"[""사운즈커피 죽전점은 힐스테이트 죽전역 더퍼스트 상가에 위치한 카페로, 주차가 편리하며 통유리창으로 개방감이 좋은 공간입니다."", ""아이스크림 라떼는 에스프레소에 바닐라 아이스크림이 들어가 시원하고 달콤하며, 진한 커피 맛이 특징입니다."", ""고메 버터 바질 샌드위치와 같은 브런치 메뉴와 다양한 베이커리도 함께 즐길 수 있습니다.""]",OK,bkeel_count=3,424,"[{""keyword"": ""커피가 맛있어요"", ""count"": 369}, {""keyword"": ""친절해요"", ""count"": 168}, {""keyword"": ""디저트가 맛있어요"", ""count"": 152}, {""keyword"": ""음료가 맛있어요"", ""count"": 83}, {""keyword"": ""인테리어가 멋져요"", ""count"": 80}]",OK,keyword_count=5 total=424,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230515_246%2F1684157916428hzU4u_JPEG%2F%25BB%25E7%25BF%25EE%25C1%25EE%25C4%25BF%25C7%25C7_%25C1%25D7%25C0%25FC%25C1%25A1_%25B0%25F8%25B0%25A3-12.jpg,OK,"hit=a#_autoPlayable img
src_len=261",매일 08:00 - 22:00 21:00 라스트오더,OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=2
detail_lines=1",0,0
saltbread,daegu,대구 감삼 소금빵 베이커리,계절상점,대구광역시 달서구 당산로 109-1,대구광역시 달서구 감삼동 207-9,,https://www.instagram.com/seasonbakeshop,"카페,디저트>베이커리",1285450429,358472516,128.5450429,35.8472516,,,SEARCH_TIMEOUT_NO_UI,대구 계절상점,,,,,,,,,,,,,,,,,0,0
saltbread,daegu,대구 감삼 소금빵 베이커리,카프리쵸사 죽전 직영점,"대구광역시 달서구 와룡로33길 20 1층 101, 102호","대구광역시 달서구 감삼동 714 1층 101, 102호",,https://smartstore.naver.com/ccb_/category/ALL?cp=1,"카페,디저트>베이커리",1285351930,358477620,128.5348089,35.8477383,,1603970877.0,SID_OK_AUTO_DETAIL,대구 카프리쵸사 죽전 직영점,OK,053-710-6115,OK,"[""카프리쵸사 죽전 직영점은 죽전역 해링턴플레이스 상가에 위치한 베이커리로, 본점은 현풍에 있습니다."", ""통새우 샌드위치, 올리브 치아바타, 러스크 등 다양한 메뉴를 제공하며, 특히 러스크는 시식 후 구매로 이어지는 경우가 많습니다."", ""케이크 종류도 다양하며, 조각 케이크부터 미니케이크까지 선택의 폭이 넓습니다.""]",OK,bkeel_count=3,414,"[{""keyword"": ""빵이 맛있어요"", ""count"": 394}, {""keyword"": ""특별한 메뉴가 있어요"", ""count"": 160}, {""keyword"": ""커피가 맛있어요"", ""count"": 131}, {""keyword"": ""친절해요"", ""count"": 87}, {""keyword"": ""인테리어가 멋져요"", ""count"": 86}]",OK,keyword_count=5 total=414,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240929_167%2F172754015069089Se8_JPEG%2FE7FC76D1-7E58-4191-B768-F96E073A1874.jpeg,OK,"hit=a#_autoPlayable img
src_len=193",매일 09:00 - 21:00,OK,"hit=hours_toggle
aria_before=false
aria_after=true
w9QyJ_count=2
detail_lines=1",0,0
